Order ID,Ship Mode,Customer ID,Segment,Region,Category,Sub-Category,Sales,Quantity,Discount,Profit,order_year,order_month,shipping_days,City_freq,State_freq,Sales_per_Item,Discount_Impact
US-2017-110989,Second Class,EJ-14155,Consumer,West,Technology,Accessories,43.5,3,0.0,10.875,2017,11,2,428,506,14.5,0.0
CA-2015-106215,Standard Class,BN-11470,Corporate,East,Office Supplies,Fasteners,12.576,4,0.2,4.0872,2015,4,5,537,587,3.144,2.5152
US-2016-169369,Standard Class,EC-14050,Consumer,South,Technology,Accessories,249.95,5,0.0,19.996,2016,12,6,222,184,49.989999999999995,0.0
US-2016-169369,Standard Class,EC-14050,Consumer,South,Office Supplies,Paper,49.12,4,0.0,23.0864,2016,12,6,222,184,12.28,0.0
CA-2015-132318,First Class,TT-21220,Consumer,South,Office Supplies,Appliances,182.91,3,0.0,53.0439,2015,10,3,16,224,60.97,0.0
US-2014-131982,Second Class,NP-18685,Home Office,West,Office Supplies,Binders,107.648,2,0.2,33.64,2014,3,4,19,506,53.824,21.529600000000002
CA-2015-125185,Second Class,AH-10195,Corporate,East,Furniture,Chairs,99.372,2,0.3,-7.098,2015,3,2,5,587,49.686,29.8116
CA-2015-125185,Second Class,AH-10195,Corporate,East,Furniture,Furnishings,33.568,2,0.2,-5.4548,2015,3,2,5,587,16.784,6.7136
CA-2016-130078,Standard Class,CC-12145,Consumer,Central,Office Supplies,Paper,10.56,2,0.0,4.752,2016,8,6,23,66,5.28,0.0
US-2017-114034,Standard Class,DL-13315,Consumer,West,Office Supplies,Paper,38.88,6,0.0,18.6624,2017,1,5,4,2001,6.48,0.0
US-2017-115595,First Class,XP-21865,Consumer,West,Office Supplies,Paper,35.2,5,0.0,16.544,2017,10,2,747,2001,7.040000000000001,0.0
CA-2017-158722,Standard Class,MA-17560,Home Office,East,Office Supplies,Paper,45.528,3,0.2,15.9348,2017,10,6,537,587,15.176,9.1056
CA-2014-105165,First Class,SZ-20035,Home Office,Central,Technology,Phones,196.776,3,0.2,14.7582,2014,9,3,377,985,65.592,39.3552
CA-2014-105165,First Class,SZ-20035,Home Office,Central,Office Supplies,Binders,2.92,2,0.8,-4.818,2014,9,3,377,985,1.46,2.336
CA-2014-105165,First Class,SZ-20035,Home Office,Central,Furniture,Tables,200.795,1,0.3,-22.948,2014,9,3,377,985,200.795,60.238499999999995
CA-2014-105165,First Class,SZ-20035,Home Office,Central,Technology,Accessories,46.688,4,0.2,-2.918,2014,9,3,377,985,11.672,9.3376
CA-2014-105165,First Class,SZ-20035,Home Office,Central,Office Supplies,Art,21.864,3,0.2,3.5529,2014,9,3,377,985,7.288,4.372800000000001
CA-2017-147452,First Class,CS-11845,Corporate,West,Office Supplies,Paper,11.76,2,0.0,5.7624,2017,9,3,428,506,5.88,0.0
CA-2017-147452,First Class,CS-11845,Corporate,West,Office Supplies,Paper,167.94,3,0.0,82.2906,2017,9,3,428,506,55.98,0.0
CA-2017-147452,First Class,CS-11845,Corporate,West,Office Supplies,Appliances,3.89,1,0.0,1.0114,2017,9,3,428,506,3.89,0.0
US-2017-114657,Standard Class,MH-18115,Home Office,East,Technology,Machines,52.44,4,0.0,24.1224,2017,11,5,15,1128,13.11,0.0
CA-2017-144484,Same Day,CB-12025,Consumer,West,Furniture,Furnishings,32.36,4,0.0,11.6496,2017,9,0,510,2001,8.09,0.0
CA-2017-144484,Same Day,CB-12025,Consumer,West,Office Supplies,Appliances,406.6,5,0.0,113.848,2017,9,0,510,2001,81.32000000000001,0.0
CA-2017-125913,Same Day,JO-15145,Corporate,West,Furniture,Furnishings,27.92,4,0.0,8.0968,2017,1,0,747,2001,6.98,0.0
CA-2017-125913,Same Day,JO-15145,Corporate,West,Furniture,Tables,399.672,7,0.2,-14.9877,2017,1,0,747,2001,57.096000000000004,79.93440000000001
US-2016-158309,First Class,PA-19060,Home Office,South,Office Supplies,Binders,3.744,4,0.7,-2.6208,2016,11,3,57,383,0.936,2.6208
CA-2015-162887,Second Class,SV-20785,Consumer,East,Furniture,Chairs,715.2,3,0.0,178.8,2015,11,2,25,11,238.4,0.0
CA-2017-147333,Standard Class,KL-16555,Corporate,South,Technology,Accessories,159.8,4,0.0,70.312,2017,12,6,41,60,39.95,0.0
CA-2017-147333,Standard Class,KL-16555,Corporate,South,Technology,Accessories,44.75,5,0.0,8.5025,2017,12,6,41,60,8.95,0.0
CA-2014-113859,Standard Class,BC-11125,Home Office,Central,Furniture,Chairs,340.116,6,0.3,-9.7176,2014,9,4,5,985,56.686,102.03479999999999
CA-2014-159681,Standard Class,PO-18850,Consumer,South,Office Supplies,Paper,105.52,4,0.0,48.5392,2014,12,6,16,224,26.38,0.0
US-2017-104094,Standard Class,AG-10675,Consumer,Central,Technology,Accessories,13.48,1,0.0,1.8872,2017,9,4,45,110,13.48,0.0
CA-2017-152709,Standard Class,DB-13210,Consumer,Central,Office Supplies,Storage,85.52,2,0.0,22.2352,2017,10,5,115,255,42.76,0.0
CA-2015-105158,Standard Class,SP-20860,Corporate,Central,Furniture,Furnishings,6.16,2,0.0,2.9568,2015,9,5,53,89,3.08,0.0
CA-2015-105158,Standard Class,SP-20860,Corporate,Central,Office Supplies,Paper,36.84,3,0.0,17.3148,2015,9,5,53,89,12.280000000000001,0.0
CA-2014-133424,Standard Class,Dl-13600,Corporate,West,Office Supplies,Storage,15.84,3,0.0,0.0,2014,3,5,428,506,5.28,0.0
CA-2014-133424,Standard Class,Dl-13600,Corporate,West,Office Supplies,Labels,44.4,3,0.0,22.2,2014,3,5,428,506,14.799999999999999,0.0
CA-2017-105991,First Class,LH-17020,Consumer,West,Office Supplies,Envelopes,21.24,9,0.2,7.434,2017,5,1,57,182,2.36,4.248
CA-2017-105991,First Class,LH-17020,Consumer,West,Office Supplies,Binders,9.552,8,0.7,-7.3232,2017,5,1,57,182,1.194,6.686399999999999
CA-2017-105991,First Class,LH-17020,Consumer,West,Furniture,Bookcases,89.991,3,0.7,-152.9847,2017,5,1,57,182,29.997,62.9937
US-2017-136784,Standard Class,AD-10180,Home Office,West,Office Supplies,Paper,163.96,4,0.0,80.3404,2017,4,5,510,2001,40.99,0.0
CA-2014-146283,Standard Class,KT-16465,Consumer,Central,Office Supplies,Paper,17.904,2,0.2,6.2664,2014,9,7,377,985,8.952,3.5808
CA-2014-146283,Standard Class,KT-16465,Consumer,Central,Furniture,Chairs,966.7,5,0.3,-13.81,2014,9,7,377,985,193.34,290.01
CA-2014-146283,Standard Class,KT-16465,Consumer,Central,Office Supplies,Paper,182.112,6,0.2,61.4628,2014,9,7,377,985,30.352,36.4224
CA-2017-151218,First Class,PJ-19015,Consumer,South,Office Supplies,Storage,4.464,1,0.2,0.3348,2017,6,3,57,383,4.464,0.8928000000000001
CA-2015-111073,Standard Class,MC-18100,Consumer,East,Furniture,Tables,51.588,1,0.4,-15.4764,2015,12,4,9,469,51.588,20.6352
CA-2017-144883,Standard Class,BO-11350,Corporate,Central,Office Supplies,Labels,50.4,8,0.0,23.184,2017,8,4,26,89,6.3,0.0
CA-2017-142174,Standard Class,DP-13000,Consumer,Central,Office Supplies,Paper,89.568,2,0.2,32.4684,2017,3,5,377,985,44.784,17.9136
CA-2017-108791,Standard Class,TM-21490,Consumer,East,Furniture,Furnishings,14.89,1,0.0,4.0203,2017,7,4,15,1128,14.89,0.0
CA-2017-108791,Standard Class,TM-21490,Consumer,East,Technology,Phones,543.92,8,0.0,135.98,2017,7,4,15,1128,67.99,0.0
CA-2016-106656,First Class,DV-13045,Corporate,West,Office Supplies,Envelopes,4.08,2,0.0,1.9176,2016,9,3,170,2001,2.04,0.0
CA-2016-106656,First Class,DV-13045,Corporate,West,Office Supplies,Labels,18.9,3,0.0,8.694,2016,9,3,170,2001,6.3,0.0
CA-2016-113831,Standard Class,AH-10690,Corporate,South,Furniture,Tables,2275.5,10,0.0,386.835,2016,5,4,163,224,227.55,0.0
CA-2016-113831,Standard Class,AH-10690,Corporate,South,Technology,Accessories,1979.7,6,0.0,653.301,2016,5,4,163,224,329.95,0.0
CA-2016-113831,Standard Class,AH-10690,Corporate,South,Office Supplies,Labels,62.1,6,0.0,29.808,2016,5,4,163,224,10.35,0.0
US-2014-139500,Standard Class,AB-10165,Consumer,Central,Furniture,Chairs,37.296,2,0.3,-1.0656,2014,11,4,35,492,18.648,11.188799999999999
US-2014-166310,First Class,JS-15940,Home Office,Central,Furniture,Furnishings,8.544,2,0.6,-7.476,2014,9,2,4,985,4.272,5.1264
US-2016-168410,Standard Class,BV-11245,Corporate,East,Furniture,Furnishings,68.95,5,0.0,28.959,2016,2,5,30,1128,13.790000000000001,0.0
US-2016-168410,Standard Class,BV-11245,Corporate,East,Office Supplies,Storage,296.37,3,0.0,80.0199,2016,2,5,30,1128,98.79,0.0
US-2016-168410,Standard Class,BV-11245,Corporate,East,Technology,Phones,39.98,2,0.0,1.999,2016,2,5,30,1128,19.99,0.0
CA-2017-131254,First Class,NC-18415,Consumer,Central,Furniture,Chairs,191.058,3,0.3,-46.3998,2017,11,2,377,985,63.686,57.3174
CA-2017-131254,First Class,NC-18415,Consumer,Central,Office Supplies,Art,13.04,5,0.2,3.912,2017,11,2,377,985,2.6079999999999997,2.608
CA-2017-131254,First Class,NC-18415,Consumer,Central,Office Supplies,Binders,1525.188,6,0.8,-2287.782,2017,11,2,377,985,254.198,1220.1504000000002
CA-2016-123414,Standard Class,SU-20665,Home Office,South,Office Supplies,Labels,9.216,4,0.2,3.3408,2016,8,6,9,249,2.304,1.8432
CA-2016-123414,Standard Class,SU-20665,Home Office,South,Office Supplies,Supplies,28.048,2,0.2,3.506,2016,8,6,9,249,14.024,5.6096
CA-2017-137876,Standard Class,DJ-13510,Corporate,West,Furniture,Furnishings,64.96,2,0.0,21.4368,2017,4,5,510,2001,32.48,0.0
CA-2017-137876,Standard Class,DJ-13510,Corporate,West,Office Supplies,Envelopes,30.56,4,0.0,14.9744,2017,4,5,510,2001,7.64,0.0
CA-2016-154060,Standard Class,DL-12865,Consumer,South,Furniture,Chairs,187.056,9,0.2,11.691,2016,5,6,13,249,20.784000000000002,37.4112
US-2017-162558,First Class,Dp-13240,Home Office,South,Furniture,Furnishings,11.808,2,0.2,1.3284,2017,10,3,24,183,5.904,2.3616
US-2017-162558,First Class,Dp-13240,Home Office,South,Furniture,Furnishings,9.656,1,0.2,1.5691,2017,10,3,24,183,9.656,1.9312000000000002
US-2017-162558,First Class,Dp-13240,Home Office,South,Office Supplies,Paper,20.736,4,0.2,7.2576,2017,10,3,24,183,5.184,4.147200000000001
US-2017-162558,First Class,Dp-13240,Home Office,South,Office Supplies,Binders,27.36,3,0.7,-21.888,2017,10,3,24,183,9.12,19.151999999999997
US-2017-162558,First Class,Dp-13240,Home Office,South,Furniture,Tables,2314.116,7,0.4,-1002.7836,2017,10,3,24,183,330.588,925.6464000000001
US-2017-162558,First Class,Dp-13240,Home Office,South,Office Supplies,Binders,34.236,4,0.7,-26.2476,2017,10,3,24,183,8.559,23.965199999999996
US-2017-162558,First Class,Dp-13240,Home Office,South,Furniture,Furnishings,19.76,2,0.2,5.928,2017,10,3,24,183,9.88,3.9520000000000004
CA-2017-134439,Second Class,TM-21010,Consumer,Central,Office Supplies,Paper,15.96,2,0.0,7.98,2017,9,5,1,38,7.98,0.0
CA-2015-119508,Standard Class,TZ-21580,Consumer,West,Office Supplies,Art,16.9,5,0.0,6.253,2015,12,5,49,2001,3.38,0.0
CA-2015-119508,Standard Class,TZ-21580,Consumer,West,Furniture,Furnishings,25.08,6,0.0,9.0288,2015,12,5,49,2001,4.18,0.0
CA-2015-152681,Standard Class,SC-20260,Corporate,East,Office Supplies,Art,6.68,2,0.0,2.004,2015,1,5,44,135,3.34,0.0
CA-2014-130813,Second Class,LS-17230,Consumer,West,Office Supplies,Paper,19.44,3,0.0,9.3312,2014,1,2,747,2001,6.48,0.0
CA-2015-120320,Standard Class,MV-18190,Consumer,Central,Technology,Phones,31.92,2,0.2,2.394,2015,3,4,377,985,15.96,6.384
CA-2016-111941,Second Class,BD-11620,Consumer,East,Office Supplies,Binders,33.568,2,0.2,11.7488,2016,12,3,915,1128,16.784,6.7136
CA-2016-123120,Standard Class,CV-12295,Consumer,East,Furniture,Furnishings,63.94,1,0.0,24.9366,2016,9,4,915,1128,63.94,0.0
CA-2016-123120,Standard Class,CV-12295,Consumer,East,Office Supplies,Binders,60.6,5,0.2,20.4525,2016,9,4,915,1128,12.120000000000001,12.120000000000001
CA-2016-123120,Standard Class,CV-12295,Consumer,East,Office Supplies,Supplies,22.72,4,0.0,6.5888,2016,9,4,915,1128,5.68,0.0
CA-2014-103331,Standard Class,KB-16315,Consumer,East,Furniture,Furnishings,10.68,4,0.0,4.0584,2014,8,6,95,96,2.67,0.0
CA-2014-103331,Standard Class,KB-16315,Consumer,East,Office Supplies,Paper,17.34,3,0.0,8.4966,2014,8,6,95,96,5.78,0.0
CA-2014-103331,Standard Class,KB-16315,Consumer,East,Office Supplies,Paper,3.38,1,0.0,1.5548,2014,8,6,95,96,3.38,0.0
CA-2015-169278,Standard Class,ME-18010,Corporate,West,Office Supplies,Binders,26.976,4,0.2,8.7672,2015,5,4,428,506,6.744,5.3952
CA-2017-111577,Standard Class,AJ-10780,Corporate,West,Office Supplies,Paper,307.776,7,0.2,111.5688,2017,10,5,12,224,43.968,61.555200000000006
CA-2015-146486,Second Class,DV-13465,Consumer,East,Office Supplies,Storage,244.55,5,0.0,4.891,2015,11,5,30,1128,48.910000000000004,0.0
CA-2015-146486,Second Class,DV-13465,Consumer,East,Office Supplies,Envelopes,12.24,6,0.0,5.7528,2015,11,5,30,1128,2.04,0.0
CA-2015-146486,Second Class,DV-13465,Consumer,East,Technology,Accessories,13.98,2,0.0,6.0114,2015,11,5,30,1128,6.99,0.0
CA-2015-146486,Second Class,DV-13465,Consumer,East,Technology,Accessories,899.95,5,0.0,53.997,2015,11,5,30,1128,179.99,0.0
US-2014-168501,Standard Class,JK-15325,Corporate,Central,Office Supplies,Envelopes,1.632,1,0.2,0.5508,2014,11,6,157,985,1.632,0.3264
US-2014-168501,Standard Class,JK-15325,Corporate,Central,Technology,Phones,267.96,5,0.2,16.7475,2014,11,6,157,985,53.592,53.592
CA-2015-112053,Second Class,SH-20395,Consumer,East,Technology,Accessories,31.95,1,0.0,2.2365,2015,10,2,53,1128,31.95,0.0
CA-2017-108539,Second Class,SC-20725,Consumer,West,Office Supplies,Storage,725.84,4,0.0,210.4936,2017,3,2,747,2001,181.46,0.0
CA-2017-108539,Second Class,SC-20725,Consumer,West,Office Supplies,Binders,10.896,3,0.2,3.9498,2017,3,2,747,2001,3.632,2.1792000000000002
CA-2017-108539,Second Class,SC-20725,Consumer,West,Office Supplies,Binders,8.544,2,0.2,2.8836,2017,3,2,747,2001,4.272,1.7088
CA-2015-149811,Standard Class,CS-12250,Corporate,Central,Office Supplies,Binders,32.34,3,0.0,15.5232,2015,1,6,3,89,10.780000000000001,0.0
CA-2015-149811,Standard Class,CS-12250,Corporate,Central,Office Supplies,Paper,39.9,5,0.0,19.95,2015,1,6,3,89,7.9799999999999995,0.0
US-2017-103814,Standard Class,LH-16900,Consumer,Central,Office Supplies,Paper,143.856,9,0.2,48.5514,2017,12,7,3,492,15.984,28.7712
CA-2016-123932,Standard Class,YC-21895,Corporate,Central,Office Supplies,Paper,41.92,4,0.2,15.196,2016,9,6,157,985,10.48,8.384
CA-2016-123932,Standard Class,YC-21895,Corporate,Central,Technology,Phones,329.584,2,0.2,37.0782,2016,9,6,157,985,164.792,65.91680000000001
US-2016-101616,First Class,CY-12745,Corporate,South,Office Supplies,Binders,87.28,8,0.0,41.0216,2016,9,3,21,42,10.91,0.0
CA-2014-113768,Standard Class,AH-10030,Corporate,West,Furniture,Chairs,279.456,6,0.2,20.9592,2014,5,6,747,2001,46.576,55.891200000000005
CA-2014-113768,Standard Class,AH-10030,Corporate,West,Office Supplies,Paper,8.0,2,0.0,3.84,2014,5,6,747,2001,4.0,0.0
CA-2016-138037,Standard Class,AR-10540,Consumer,West,Office Supplies,Binders,27.24,5,0.2,9.534,2016,9,4,510,2001,5.4479999999999995,5.448
CA-2014-150490,Standard Class,SS-20590,Consumer,West,Technology,Accessories,16.36,1,0.0,1.636,2014,8,6,510,2001,16.36,0.0
CA-2014-150490,Standard Class,SS-20590,Consumer,West,Office Supplies,Storage,15.78,2,0.0,0.6312,2014,8,6,510,2001,7.89,0.0
CA-2014-150490,Standard Class,SS-20590,Consumer,West,Office Supplies,Art,45.98,2,0.0,12.8744,2014,8,6,510,2001,22.99,0.0
US-2017-126060,Standard Class,DW-13585,Corporate,South,Furniture,Bookcases,198.272,8,0.2,-32.2192,2017,4,4,41,249,24.784,39.6544
CA-2017-100951,First Class,NC-18625,Corporate,Central,Office Supplies,Storage,720.76,5,0.2,54.057,2017,6,1,157,985,144.152,144.15200000000002
CA-2016-122017,Standard Class,CD-11920,Consumer,Central,Furniture,Furnishings,70.56,6,0.0,23.9904,2016,12,4,7,24,11.76,0.0
CA-2016-122017,Standard Class,CD-11920,Consumer,Central,Office Supplies,Appliances,81.96,2,0.0,22.9488,2016,12,4,7,24,40.98,0.0
CA-2014-123477,Second Class,DW-13195,Corporate,West,Office Supplies,Appliances,64.864,4,0.2,6.4864,2014,1,3,163,124,16.216,12.972800000000001
CA-2016-107790,Standard Class,EH-13990,Consumer,Central,Technology,Phones,151.192,1,0.2,13.2293,2016,11,4,377,985,151.192,30.238400000000002
CA-2017-158071,Standard Class,BD-11320,Consumer,West,Technology,Phones,88.776,3,0.2,7.7679,2017,6,5,428,506,29.592,17.7552
CA-2017-158071,Standard Class,BD-11320,Consumer,West,Office Supplies,Labels,11.56,4,0.0,5.4332,2017,6,5,428,506,2.89,0.0
CA-2017-158071,Standard Class,BD-11320,Consumer,West,Office Supplies,Storage,15.58,1,0.0,3.895,2017,6,5,428,506,15.58,0.0
CA-2017-147403,First Class,KH-16630,Corporate,East,Office Supplies,Paper,85.056,3,0.2,28.7064,2017,9,3,21,469,28.352,17.0112
US-2017-136721,Standard Class,NH-18610,Corporate,Central,Furniture,Furnishings,273.96,2,0.0,71.2296,2017,4,4,3,255,136.98,0.0
US-2017-136721,Standard Class,NH-18610,Corporate,Central,Furniture,Furnishings,306.9,3,0.0,79.794,2017,4,4,3,255,102.3,0.0
CA-2015-118738,Standard Class,AG-10495,Corporate,Central,Office Supplies,Paper,15.552,3,0.2,5.4432,2015,10,6,377,985,5.184,3.1104000000000003
CA-2015-118738,Standard Class,AG-10495,Corporate,Central,Furniture,Tables,347.361,7,0.3,-69.4722,2015,10,6,377,985,49.623,104.2083
CA-2015-118738,Standard Class,AG-10495,Corporate,Central,Office Supplies,Paper,10.368,2,0.2,3.6288,2015,10,6,377,985,5.184,2.0736000000000003
CA-2017-134152,Standard Class,RP-19855,Corporate,West,Technology,Accessories,98.16,6,0.0,9.816,2017,5,4,428,506,16.36,0.0
CA-2017-134152,Standard Class,RP-19855,Corporate,West,Office Supplies,Art,31.44,3,0.0,7.86,2017,5,4,428,506,10.48,0.0
CA-2014-125542,First Class,NB-18655,Corporate,East,Office Supplies,Envelopes,348.488,7,0.2,117.6147,2014,12,2,537,587,49.784,69.69760000000001
CA-2014-125542,First Class,NB-18655,Corporate,East,Office Supplies,Storage,172.736,4,0.2,-30.2288,2014,12,2,537,587,43.184,34.5472
CA-2016-136021,Standard Class,JM-15580,Consumer,West,Office Supplies,Paper,15.54,3,0.0,7.6146,2016,8,4,747,2001,5.18,0.0
CA-2016-136021,Standard Class,JM-15580,Consumer,West,Technology,Machines,105.552,6,0.2,35.6238,2016,8,4,747,2001,17.592000000000002,21.110400000000002
CA-2016-149195,Second Class,DM-13525,Corporate,Central,Office Supplies,Paper,25.92,5,0.2,9.072,2016,9,2,377,985,5.184,5.184000000000001
CA-2016-149195,Second Class,DM-13525,Corporate,Central,Office Supplies,Fasteners,15.808,8,0.2,5.3352,2016,9,2,377,985,1.976,3.1616
CA-2016-149195,Second Class,DM-13525,Corporate,Central,Office Supplies,Paper,10.368,2,0.2,3.7584,2016,9,2,377,985,5.184,2.0736000000000003
CA-2017-161410,Standard Class,CC-12220,Consumer,East,Technology,Phones,358.2,3,0.4,41.79,2017,6,7,537,587,119.39999999999999,143.28
CA-2017-161410,Standard Class,CC-12220,Consumer,East,Technology,Phones,545.916,14,0.4,72.7888,2017,6,7,537,587,38.99400000000001,218.36640000000003
CA-2017-152786,Standard Class,GA-14725,Consumer,South,Office Supplies,Binders,40.41,9,0.0,18.5886,2017,3,5,1,60,4.489999999999999,0.0
CA-2017-164707,Second Class,CV-12805,Corporate,West,Technology,Phones,167.976,3,0.2,10.4985,2017,2,3,747,2001,55.992,33.5952
CA-2017-164707,Second Class,CV-12805,Corporate,West,Technology,Accessories,109.53,3,0.0,47.0979,2017,2,3,747,2001,36.51,0.0
CA-2017-164707,Second Class,CV-12805,Corporate,West,Office Supplies,Labels,9.82,2,0.0,4.8118,2017,2,3,747,2001,4.91,0.0
CA-2017-163874,Second Class,NC-18535,Corporate,West,Office Supplies,Binders,26.352,3,0.2,9.5526,2017,11,2,428,506,8.784,5.2704
US-2014-123183,Standard Class,GR-14560,Corporate,East,Office Supplies,Labels,22.5,6,0.0,10.8,2014,11,6,36,96,3.75,0.0
US-2014-123183,Standard Class,GR-14560,Corporate,East,Office Supplies,Labels,9.96,2,0.0,4.5816,2014,11,6,36,96,4.98,0.0
US-2014-123183,Standard Class,GR-14560,Corporate,East,Office Supplies,Binders,213.08,7,0.0,102.2784,2014,11,6,36,96,30.44,0.0
US-2014-123183,Standard Class,GR-14560,Corporate,East,Furniture,Bookcases,1025.88,6,0.0,235.9524,2014,11,6,36,96,170.98000000000002,0.0
CA-2014-104829,Second Class,JG-15805,Corporate,West,Office Supplies,Paper,21.98,7,0.0,9.891,2014,11,3,10,53,3.14,0.0
US-2016-147340,Same Day,EB-13750,Corporate,West,Furniture,Furnishings,63.2,5,0.0,23.384,2016,9,0,510,2001,12.64,0.0
CA-2016-145492,Standard Class,MC-17605,Corporate,West,Office Supplies,Appliances,39.0,12,0.0,11.31,2016,11,7,747,2001,3.25,0.0
CA-2016-163202,Standard Class,BM-11650,Corporate,East,Office Supplies,Binders,2.907,3,0.7,-2.0349,2016,9,5,46,469,0.969,2.0349
CA-2016-117681,Standard Class,HF-14995,Consumer,West,Furniture,Bookcases,556.665,5,0.15,6.549,2016,4,5,747,2001,111.333,83.49974999999999
CA-2017-132262,First Class,ML-18265,Consumer,West,Technology,Accessories,71.98,2,0.0,15.1158,2017,9,2,428,506,35.99,0.0
CA-2017-132262,First Class,ML-18265,Consumer,West,Technology,Accessories,79.98,2,0.0,26.3934,2017,9,2,428,506,39.99,0.0
CA-2017-123043,Standard Class,AH-10195,Corporate,East,Office Supplies,Binders,24.672,4,0.2,7.71,2017,8,5,915,1128,6.168,4.9344
CA-2017-123043,Standard Class,AH-10195,Corporate,East,Office Supplies,Binders,3.744,1,0.2,1.3104,2017,8,5,915,1128,3.744,0.7488000000000001
US-2016-143280,Standard Class,TZ-21580,Consumer,West,Technology,Phones,445.96,5,0.2,55.745,2016,2,4,747,2001,89.192,89.19200000000001
US-2016-143280,Standard Class,TZ-21580,Consumer,West,Technology,Accessories,36.24,1,0.0,15.2208,2016,2,4,747,2001,36.24,0.0
US-2016-143280,Standard Class,TZ-21580,Consumer,West,Office Supplies,Fasteners,10.65,3,0.0,5.0055,2016,2,4,747,2001,3.5500000000000003,0.0
CA-2017-108854,Standard Class,DM-13345,Corporate,West,Office Supplies,Paper,87.92,4,0.0,40.4432,2017,12,6,510,2001,21.98,0.0
CA-2017-108854,Standard Class,DM-13345,Corporate,West,Office Supplies,Binders,22.424,1,0.2,8.409,2017,12,6,510,2001,22.424,4.4848
CA-2017-108854,Standard Class,DM-13345,Corporate,West,Office Supplies,Binders,90.48,3,0.2,33.93,2017,12,6,510,2001,30.16,18.096
CA-2017-108854,Standard Class,DM-13345,Corporate,West,Office Supplies,Storage,42.76,1,0.0,11.1176,2017,12,6,510,2001,42.76,0.0
CA-2017-166856,Standard Class,TS-21505,Consumer,West,Office Supplies,Binders,10.08,7,0.2,3.528,2017,9,4,2,37,1.44,2.016
CA-2017-166856,Standard Class,TS-21505,Consumer,West,Technology,Accessories,101.34,3,0.0,8.1072,2017,9,4,2,37,33.78,0.0
CA-2016-153157,First Class,TB-21625,Consumer,Central,Technology,Phones,224.75,5,0.0,62.93,2016,9,3,7,24,44.95,0.0
US-2017-125647,Standard Class,LC-16870,Consumer,Central,Office Supplies,Appliances,73.176,6,0.8,-197.5752,2017,9,5,314,492,12.196,58.540800000000004
US-2017-125647,Standard Class,LC-16870,Consumer,Central,Office Supplies,Paper,20.736,4,0.2,7.2576,2017,9,5,314,492,5.184,4.147200000000001
US-2017-125647,Standard Class,LC-16870,Consumer,Central,Technology,Phones,39.984,2,0.2,-8.9964,2017,9,5,314,492,19.992,7.9968
CA-2014-132542,Second Class,AM-10360,Corporate,Central,Office Supplies,Binders,15.36,2,0.0,7.68,2014,10,2,28,38,7.68,0.0
CA-2015-110877,First Class,JE-15715,Consumer,Central,Office Supplies,Paper,36.288,7,0.2,12.7008,2015,10,3,377,985,5.183999999999999,7.2576
CA-2015-110877,First Class,JE-15715,Consumer,Central,Technology,Phones,150.384,2,0.2,15.0384,2015,10,3,377,985,75.192,30.0768
US-2016-151827,Second Class,CS-11950,Consumer,East,Technology,Phones,280.782,3,0.4,-60.8361,2016,3,2,537,587,93.594,112.3128
US-2016-151827,Second Class,CS-11950,Consumer,East,Technology,Accessories,31.984,2,0.2,1.1994,2016,3,2,537,587,15.992,6.396800000000001
US-2016-163258,Standard Class,PF-19225,Consumer,West,Office Supplies,Binders,11.232,3,0.2,3.9312,2016,12,4,747,2001,3.7439999999999998,2.2464
CA-2017-103009,Second Class,PJ-18835,Corporate,South,Office Supplies,Paper,26.4,5,0.0,11.88,2017,11,2,90,139,5.279999999999999,0.0
US-2017-120649,Standard Class,JF-15490,Consumer,East,Office Supplies,Art,3.52,2,0.0,1.0208,2017,1,6,11,82,1.76,0.0
CA-2016-153598,First Class,NM-18520,Consumer,West,Technology,Accessories,1649.95,5,0.0,659.98,2016,12,3,747,2001,329.99,0.0
CA-2016-153598,First Class,NM-18520,Consumer,West,Furniture,Furnishings,111.9,6,0.0,51.474,2016,12,3,747,2001,18.650000000000002,0.0
US-2016-108497,Same Day,MH-17290,Home Office,West,Furniture,Bookcases,599.165,5,0.15,35.245,2016,6,0,747,2001,119.833,89.87474999999999
CA-2016-113096,First Class,SZ-20035,Home Office,West,Office Supplies,Storage,46.53,3,0.0,12.0978,2016,9,2,510,2001,15.51,0.0
CA-2014-136861,First Class,PR-18880,Consumer,South,Furniture,Furnishings,31.984,2,0.2,1.999,2014,9,2,14,383,15.992,6.396800000000001
CA-2017-117422,Standard Class,FC-14245,Home Office,East,Office Supplies,Appliances,161.568,2,0.2,16.1568,2017,10,4,49,469,80.784,32.3136
CA-2017-117422,Standard Class,FC-14245,Home Office,East,Office Supplies,Paper,4.064,1,0.2,1.3716,2017,10,4,49,469,4.064,0.8128000000000001
CA-2017-117422,Standard Class,FC-14245,Home Office,East,Office Supplies,Binders,6.216,4,0.7,-4.9728,2017,10,4,49,469,1.554,4.3511999999999995
CA-2017-129707,Standard Class,LH-16750,Consumer,West,Office Supplies,Art,8.896,4,0.2,0.6672,2017,4,4,7,224,2.224,1.7792000000000003
CA-2015-160171,Standard Class,RM-19675,Home Office,West,Office Supplies,Appliances,1640.7,5,0.0,459.396,2015,10,5,747,2001,328.14,0.0
CA-2015-160171,Standard Class,RM-19675,Home Office,West,Technology,Accessories,270.0,3,0.0,97.2,2015,10,5,747,2001,90.0,0.0
